Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
B-25997,2019-02-04,2019-02-09,Standard Express,IND-CUST-1009,Yogesh,Corporate,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-11182,Electronics,Electronic Games,Electronic Games - Grade A,3465.0,2,0.0,1188.0
B-25997,2019-02-04,2019-02-06,BlueDart Express,IND-CUST-1009,Yogesh,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-11183,Furniture,Bookcases,Bookcases - Grade B,34380.0,7,0.1,1524.0
B-25997,2019-02-04,2019-02-09,BlueDart Express,IND-CUST-1009,Yogesh,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-11184,Clothing,Hankerchief,Hankerchief - Grade A,720.0,1,0.0,180.0
B-25998,2019-02-04,2019-02-07,Same Day Delivery,IND-CUST-1322,Anmol,Consumer,India,Udaipur,Rajasthan,400001,North,IND-PRD-11185,Furniture,Furnishings,Furnishings - Grade A,750.0,5,0.0,-336.0
B-25999,2019-02-05,2019-02-06,BlueDart Express,IND-CUST-1323,Diwakar,Consumer,India,Delhi,Delhi,110001,North,IND-PRD-11186,Clothing,Stole,Stole - Grade Standard,390.0,1,0.0,-204.0
B-25999,2019-02-05,2019-02-08,Standard Express,IND-CUST-1323,Diwakar,Corporate,India,Delhi,Delhi,110001,North,IND-PRD-11187,Clothing,Stole,Stole - Grade Standard,1395.0,4,0.3,-780.0
B-25999,2019-02-05,2019-02-07,BlueDart Express,IND-CUST-1323,Diwakar,Consumer,India,Delhi,Delhi,110001,North,IND-PRD-11188,Clothing,Saree,Saree - Grade Premium,2280.0,5,0.15,-36.0
B-25999,2019-02-05,2019-02-09,Standard Express,IND-CUST-1323,Diwakar,Consumer,India,Delhi,Delhi,110001,North,IND-PRD-11189,Electronics,Electronic Games,Electronic Games - Grade Premium,765.0,2,0.15,-588.0
B-25999,2019-02-05,2019-02-10,Standard Express,IND-CUST-1323,Diwakar,Consumer,India,Delhi,Delhi,110001,North,IND-PRD-11190,Clothing,Stole,Stole - Grade Premium,5280.0,8,0.1,888.0
B-25999,2019-02-05,2019-02-06,Same Day Delivery,IND-CUST-1323,Diwakar,Small Business,India,Delhi,Delhi,110001,North,IND-PRD-11191,Electronics,Phones,Phones - Grade B,1935.0,2,0.05,132.0
B-25999,2019-02-05,2019-02-10,Standard Express,IND-CUST-1323,Diwakar,Corporate,India,Delhi,Delhi,110001,North,IND-PRD-11192,Clothing,Shirt,Shirt - Grade Premium,3345.0,7,0.0,744.0
B-25999,2019-02-05,2019-02-07,Same Day Delivery,IND-CUST-1323,Diwakar,Consumer,India,Delhi,Delhi,110001,North,IND-PRD-11193,Electronics,Accessories,Accessories - Grade A,11550.0,3,0.0,3876.0
B-25999,2019-02-05,2019-02-10,Same Day Delivery,IND-CUST-1323,Diwakar,Consumer,India,Delhi,Delhi,110001,North,IND-PRD-11194,Clothing,Hankerchief,Hankerchief - Grade Premium,3330.0,5,0.05,888.0
B-25999,2019-02-05,2019-02-06,Same Day Delivery,IND-CUST-1323,Diwakar,Corporate,India,Delhi,Delhi,110001,North,IND-PRD-11195,Clothing,Saree,Saree - Grade Standard,3225.0,2,0.15,-360.0
B-25999,2019-02-05,2019-02-07,India Post Parcel,IND-CUST-1323,Diwakar,Small Business,India,Delhi,Delhi,110001,North,IND-PRD-11196,Furniture,Furnishings,Furnishings - Grade Premium,1635.0,1,0.1,480.0
B-26000,2019-02-06,2019-02-11,Standard Express,IND-CUST-1130,Shubham,Consumer,India,Delhi,Delhi,110001,North,IND-PRD-11197,Clothing,Skirt,Skirt - Grade B,645.0,4,0.0,108.0
B-26000,2019-02-06,2019-02-10,Standard Express,IND-CUST-1130,Shubham,Small Business,India,Delhi,Delhi,110001,North,IND-PRD-11198,Electronics,Printers,Printers - Grade B,10140.0,3,0.0,1812.0
B-26000,2019-02-06,2019-02-08,BlueDart Express,IND-CUST-1130,Shubham,Small Business,India,Delhi,Delhi,110001,North,IND-PRD-11199,Furniture,Chairs,Chairs - Grade A,8955.0,4,0.0,1116.0
B-26001,2019-02-07,2019-02-09,Standard Express,IND-CUST-1324,Patil,Small Business,India,Delhi,Delhi,110001,North,IND-PRD-11200,Clothing,Hankerchief,Hankerchief - Grade B,195.0,2,0.05,0.0
B-26001,2019-02-07,2019-02-11,BlueDart Express,IND-CUST-1324,Patil,Corporate,India,Delhi,Delhi,110001,North,IND-PRD-11201,Furniture,Furnishings,Furnishings - Grade Premium,2235.0,4,0.25,204.0
B-26001,2019-02-07,2019-02-10,BlueDart Express,IND-CUST-1324,Patil,Corporate,India,Delhi,Delhi,110001,North,IND-PRD-11202,Clothing,Skirt,Skirt - Grade Standard,120.0,2,0.1,24.0
B-26001,2019-02-07,2019-02-08,BlueDart Express,IND-CUST-1324,Patil,Consumer,India,Delhi,Delhi,110001,North,IND-PRD-11203,Clothing,Skirt,Skirt - Grade B,750.0,6,0.15,108.0
B-26002,2019-02-08,2019-02-11,Standard Express,IND-CUST-1140,Harsh,Corporate,India,Delhi,Delhi,110001,North,IND-PRD-11204,Clothing,Stole,Stole - Grade A,1200.0,3,0.05,264.0
B-26002,2019-02-08,2019-02-13,Standard Express,IND-CUST-1140,Harsh,Consumer,India,Delhi,Delhi,110001,North,IND-PRD-11205,Clothing,Saree,Saree - Grade Premium,4140.0,5,0.05,624.0
B-26002,2019-02-08,2019-02-12,Standard Express,IND-CUST-1140,Harsh,Corporate,India,Delhi,Delhi,110001,North,IND-PRD-11206,Clothing,T-shirt,T-shirt - Grade A,1065.0,3,0.0,228.0
B-26002,2019-02-08,2019-02-11,Standard Express,IND-CUST-1140,Harsh,Consumer,India,Delhi,Delhi,110001,North,IND-PRD-11207,Clothing,Saree,Saree - Grade B,2115.0,7,0.2,84.0
B-26002,2019-02-08,2019-02-10,Same Day Delivery,IND-CUST-1140,Harsh,Corporate,India,Delhi,Delhi,110001,North,IND-PRD-11208,Clothing,Saree,Saree - Grade B,1695.0,2,0.15,336.0
B-26003,2019-02-08,2019-02-13,Standard Express,IND-CUST-1325,Hitesh,Corporate,India,Bhopal,Madhya Pradesh,400001,Central,IND-PRD-11209,Furniture,Chairs,Chairs - Grade A,4725.0,3,0.0,-96.0
B-26003,2019-02-08,2019-02-13,Standard Express,IND-CUST-1325,Hitesh,Consumer,India,Bhopal,Madhya Pradesh,400001,Central,IND-PRD-11210,Clothing,Hankerchief,Hankerchief - Grade Premium,1920.0,4,0.1,564.0
B-26003,2019-02-08,2019-02-11,Standard Express,IND-CUST-1325,Hitesh,Corporate,India,Bhopal,Madhya Pradesh,400001,Central,IND-PRD-11211,Furniture,Furnishings,Furnishings - Grade B,9780.0,6,0.05,156.0
B-26003,2019-02-08,2019-02-11,BlueDart Express,IND-CUST-1325,Hitesh,Consumer,India,Bhopal,Madhya Pradesh,400001,Central,IND-PRD-11212,Furniture,Furnishings,Furnishings - Grade Standard,1710.0,6,0.1,492.0
B-26003,2019-02-08,2019-02-12,BlueDart Express,IND-CUST-1325,Hitesh,Corporate,India,Bhopal,Madhya Pradesh,400001,Central,IND-PRD-11213,Clothing,T-shirt,T-shirt - Grade B,1185.0,3,0.25,192.0
B-26003,2019-02-08,2019-02-09,Standard Express,IND-CUST-1325,Hitesh,Consumer,India,Bhopal,Madhya Pradesh,400001,Central,IND-PRD-11214,Clothing,Saree,Saree - Grade Premium,7470.0,4,0.1,-1392.0
B-26003,2019-02-08,2019-02-11,Standard Express,IND-CUST-1325,Hitesh,Consumer,India,Bhopal,Madhya Pradesh,400001,Central,IND-PRD-11215,Furniture,Tables,Tables - Grade B,26175.0,2,0.1,1464.0
B-26003,2019-02-08,2019-02-11,Standard Express,IND-CUST-1325,Hitesh,Small Business,India,Bhopal,Madhya Pradesh,400001,Central,IND-PRD-11216,Clothing,Skirt,Skirt - Grade A,255.0,2,0.0,24.0
B-26004,2019-02-08,2019-02-10,Standard Express,IND-CUST-1326,Nandita,Consumer,India,Jaipur,Rajasthan,302001,North,IND-PRD-11217,Clothing,Saree,Saree - Grade B,2205.0,3,0.0,528.0
B-26004,2019-02-08,2019-02-13,BlueDart Express,IND-CUST-1326,Nandita,Corporate,India,Jaipur,Rajasthan,302001,North,IND-PRD-11218,Electronics,Electronic Games,Electronic Games - Grade B,2430.0,2,0.0,876.0
B-26005,2019-02-08,2019-02-09,BlueDart Express,IND-CUST-1327,Parnavi,Consumer,India,Kolkata,West Bengal,700001,East,IND-PRD-11219,Clothing,Stole,Stole - Grade Premium,1305.0,3,0.0,120.0
B-26006,2019-02-09,2019-02-11,Standard Express,IND-CUST-1328,Arpita,Consumer,India,Bangalore,Karnataka,560001,South,IND-PRD-11220,Electronics,Accessories,Accessories - Grade A,19515.0,5,0.15,6876.0
B-26007,2019-02-09,2019-02-13,Standard Express,IND-CUST-1130,Shubham,Consumer,India,Kashmir,Jammu and Kashmir,400001,North,IND-PRD-11221,Furniture,Bookcases,Bookcases - Grade Premium,4665.0,2,0.15,864.0
B-26008,2019-02-09,2019-02-13,India Post Parcel,IND-CUST-1329,Kalyani,Corporate,India,Chennai,Tamil Nadu,600001,South,IND-PRD-11222,Clothing,Stole,Stole - Grade B,330.0,1,0.0,48.0
B-26008,2019-02-09,2019-02-12,BlueDart Express,IND-CUST-1329,Kalyani,Consumer,India,Chennai,Tamil Nadu,600001,South,IND-PRD-11223,Clothing,Hankerchief,Hankerchief - Grade Standard,3090.0,4,0.15,612.0
B-26008,2019-02-09,2019-02-12,BlueDart Express,IND-CUST-1329,Kalyani,Consumer,India,Chennai,Tamil Nadu,600001,South,IND-PRD-11224,Clothing,Leggings,Leggings - Grade B,855.0,5,0.0,288.0
B-26008,2019-02-09,2019-02-13,Standard Express,IND-CUST-1329,Kalyani,Consumer,India,Chennai,Tamil Nadu,600001,South,IND-PRD-11225,Clothing,Saree,Saree - Grade Premium,150.0,1,0.05,-12.0
B-26009,2019-02-10,2019-02-13,BlueDart Express,IND-CUST-1232,Komal,Consumer,India,Lucknow,Uttar Pradesh,226001,North,IND-PRD-11226,Electronics,Printers,Printers - Grade Standard,4275.0,2,0.0,1536.0
B-26009,2019-02-10,2019-02-11,Standard Express,IND-CUST-1232,Komal,Small Business,India,Lucknow,Uttar Pradesh,226001,North,IND-PRD-11227,Clothing,Shirt,Shirt - Grade Premium,2925.0,9,0.05,144.0
B-26010,2019-02-11,2019-02-14,BlueDart Express,IND-CUST-1330,Kartikay,Small Business,India,Patna,Bihar,400001,East,IND-PRD-11228,Electronics,Electronic Games,Electronic Games - Grade Premium,7905.0,3,0.0,312.0
B-26010,2019-02-11,2019-02-16,India Post Parcel,IND-CUST-1330,Kartikay,Consumer,India,Patna,Bihar,400001,East,IND-PRD-11229,Clothing,Stole,Stole - Grade A,435.0,2,0.05,36.0
B-26010,2019-02-11,2019-02-14,Standard Express,IND-CUST-1330,Kartikay,Corporate,India,Patna,Bihar,400001,East,IND-PRD-11230,Clothing,Shirt,Shirt - Grade Standard,1275.0,2,0.05,156.0
B-26010,2019-02-11,2019-02-13,Standard Express,IND-CUST-1330,Kartikay,Consumer,India,Patna,Bihar,400001,East,IND-PRD-11231,Clothing,Hankerchief,Hankerchief - Grade B,270.0,3,0.3,24.0
B-26010,2019-02-11,2019-02-12,Standard Express,IND-CUST-1330,Kartikay,Corporate,India,Patna,Bihar,400001,East,IND-PRD-11232,Furniture,Furnishings,Furnishings - Grade Premium,2640.0,5,0.0,-156.0
B-26010,2019-02-11,2019-02-13,Standard Express,IND-CUST-1330,Kartikay,Corporate,India,Patna,Bihar,400001,East,IND-PRD-11233,Clothing,T-shirt,T-shirt - Grade B,825.0,3,0.0,36.0
B-26011,2019-02-12,2019-02-14,Standard Express,IND-CUST-1000,Bharat,Small Business,India,Ahmedabad,Gujarat,380001,West,IND-PRD-11234,Clothing,Stole,Stole - Grade A,1395.0,2,0.0,528.0
B-26012,2019-02-13,2019-02-18,Standard Express,IND-CUST-1001,Pearl,Consumer,India,Pune,Maharashtra,411001,West,IND-PRD-11235,Clothing,Saree,Saree - Grade A,315.0,2,0.1,96.0
B-26013,2019-02-13,2019-02-14,Same Day Delivery,IND-CUST-1002,Jahan,Corporate,India,Bhopal,Madhya Pradesh,400001,Central,IND-PRD-11236,Clothing,Skirt,Skirt - Grade Standard,435.0,3,0.0,120.0
B-26014,2019-02-13,2019-02-14,BlueDart Express,IND-CUST-1003,Divsha,Consumer,India,Jaipur,Rajasthan,302001,North,IND-PRD-11237,Furniture,Chairs,Chairs - Grade A,6090.0,7,0.15,1164.0
B-26014,2019-02-13,2019-02-14,Standard Express,IND-CUST-1003,Divsha,Small Business,India,Jaipur,Rajasthan,302001,North,IND-PRD-11238,Furniture,Chairs,Chairs - Grade A,4170.0,5,0.1,468.0
B-26015,2019-02-14,2019-02-15,India Post Parcel,IND-CUST-1004,Kasheen,Consumer,India,Kolkata,West Bengal,700001,East,IND-PRD-11239,Clothing,Saree,Saree - Grade B,1920.0,1,0.1,660.0
B-26016,2019-02-14,2019-02-15,Standard Express,IND-CUST-1005,Hazel,Corporate,India,Bangalore,Karnataka,560001,South,IND-PRD-11240,Clothing,Shirt,Shirt - Grade A,1110.0,3,0.1,108.0
B-26016,2019-02-14,2019-02-19,India Post Parcel,IND-CUST-1005,Hazel,Corporate,India,Bangalore,Karnataka,560001,South,IND-PRD-11241,Clothing,Hankerchief,Hankerchief - Grade A,3030.0,4,0.0,48.0
B-26016,2019-02-14,2019-02-17,Standard Express,IND-CUST-1005,Hazel,Corporate,India,Bangalore,Karnataka,560001,South,IND-PRD-11242,Electronics,Electronic Games,Electronic Games - Grade Premium,6435.0,3,0.0,732.0
B-26016,2019-02-14,2019-02-16,Same Day Delivery,IND-CUST-1005,Hazel,Consumer,India,Bangalore,Karnataka,560001,South,IND-PRD-11243,Electronics,Electronic Games,Electronic Games - Grade A,2010.0,3,0.05,-156.0
B-26017,2019-02-14,2019-02-15,BlueDart Express,IND-CUST-1006,Sonakshi,Small Business,India,Kashmir,Jammu and Kashmir,400001,North,IND-PRD-11244,Furniture,Chairs,Chairs - Grade Premium,1170.0,1,0.1,84.0
B-26018,2019-02-14,2019-02-17,Same Day Delivery,IND-CUST-1007,Aarushi,Consumer,India,Chennai,Tamil Nadu,600001,South,IND-PRD-11245,Furniture,Furnishings,Furnishings - Grade A,4890.0,3,0.0,1284.0
B-26018,2019-02-14,2019-02-17,India Post Parcel,IND-CUST-1007,Aarushi,Corporate,India,Chennai,Tamil Nadu,600001,South,IND-PRD-11246,Clothing,Hankerchief,Hankerchief - Grade A,915.0,4,0.0,96.0
B-26019,2019-02-15,2019-02-17,Standard Express,IND-CUST-1008,Jitesh,Consumer,India,Lucknow,Uttar Pradesh,226001,North,IND-PRD-11247,Clothing,T-shirt,T-shirt - Grade Standard,8775.0,13,0.25,2100.0
B-26020,2019-02-16,2019-02-21,India Post Parcel,IND-CUST-1009,Yogesh,Consumer,India,Patna,Bihar,400001,East,IND-PRD-11248,Electronics,Accessories,Accessories - Grade Standard,4785.0,6,0.0,1224.0
B-26021,2019-02-17,2019-02-21,Standard Express,IND-CUST-1010,Anita,Consumer,India,Thiruvananthapuram,Kerala ,400001,Central,IND-PRD-11249,Furniture,Furnishings,Furnishings - Grade Premium,1830.0,7,0.15,708.0
B-26021,2019-02-17,2019-02-21,Standard Express,IND-CUST-1010,Anita,Consumer,India,Thiruvananthapuram,Kerala ,400001,Central,IND-PRD-11250,Clothing,Stole,Stole - Grade A,735.0,1,0.15,252.0
B-26021,2019-02-17,2019-02-20,Standard Express,IND-CUST-1010,Anita,Consumer,India,Thiruvananthapuram,Kerala ,400001,Central,IND-PRD-11251,Clothing,Hankerchief,Hankerchief - Grade B,315.0,3,0.0,-144.0
B-26022,2019-02-18,2019-02-20,BlueDart Express,IND-CUST-1011,Shrichand,Consumer,India,Chandigarh,Punjab,400001,North,IND-PRD-11252,Electronics,Phones,Phones - Grade Standard,27360.0,8,0.0,-15636.0
B-26023,2019-02-19,2019-02-23,Standard Express,IND-CUST-1012,Mukesh,Consumer,India,Chandigarh,Haryana,400001,North,IND-PRD-11253,Furniture,Bookcases,Bookcases - Grade B,16755.0,10,0.0,5364.0
B-26023,2019-02-19,2019-02-22,BlueDart Express,IND-CUST-1012,Mukesh,Corporate,India,Chandigarh,Haryana,400001,North,IND-PRD-11254,Furniture,Furnishings,Furnishings - Grade Standard,435.0,3,0.1,0.0
B-26023,2019-02-19,2019-02-24,BlueDart Express,IND-CUST-1012,Mukesh,Small Business,India,Chandigarh,Haryana,400001,North,IND-PRD-11255,Clothing,Stole,Stole - Grade Standard,990.0,3,0.1,264.0
B-26023,2019-02-19,2019-02-23,Same Day Delivery,IND-CUST-1012,Mukesh,Consumer,India,Chandigarh,Haryana,400001,North,IND-PRD-11256,Clothing,Stole,Stole - Grade A,885.0,2,0.15,252.0
B-26024,2019-02-19,2019-02-22,Same Day Delivery,IND-CUST-1013,Vandana,Consumer,India,Simla,Himachal Pradesh,400001,Central,IND-PRD-11257,Clothing,Stole,Stole - Grade Standard,2520.0,6,0.25,216.0
B-26025,2019-02-19,2019-02-22,Standard Express,IND-CUST-1014,Bhavna,Consumer,India,Gangtok,Sikkim,400001,Central,IND-PRD-11258,Clothing,Stole,Stole - Grade B,2325.0,3,0.1,60.0
B-26025,2019-02-19,2019-02-20,Standard Express,IND-CUST-1014,Bhavna,Consumer,India,Gangtok,Sikkim,400001,Central,IND-PRD-11259,Clothing,Stole,Stole - Grade Standard,480.0,2,0.0,12.0
B-26025,2019-02-19,2019-02-24,Standard Express,IND-CUST-1014,Bhavna,Corporate,India,Gangtok,Sikkim,400001,Central,IND-PRD-11260,Clothing,Hankerchief,Hankerchief - Grade Premium,615.0,5,0.0,228.0
B-26026,2019-02-19,2019-02-20,Standard Express,IND-CUST-1015,Kanak,Corporate,India,Goa,Goa,400001,West,IND-PRD-11261,Clothing,Hankerchief,Hankerchief - Grade A,3825.0,9,0.15,912.0
B-26026,2019-02-19,2019-02-21,Standard Express,IND-CUST-1015,Kanak,Consumer,India,Goa,Goa,400001,West,IND-PRD-11262,Clothing,Kurti,Kurti - Grade A,375.0,3,0.0,24.0
B-26027,2019-02-20,2019-02-21,Standard Express,IND-CUST-1016,Sagar,Consumer,India,Kohima,Nagaland,400001,Central,IND-PRD-11263,Clothing,T-shirt,T-shirt - Grade Premium,810.0,4,0.0,96.0
B-26028,2019-02-20,2019-02-21,Standard Express,IND-CUST-1017,Manju,Consumer,India,Hyderabad,Andhra Pradesh,500001,South,IND-PRD-11264,Clothing,Shirt,Shirt - Grade Premium,1155.0,2,0.15,432.0
B-26028,2019-02-20,2019-02-24,India Post Parcel,IND-CUST-1017,Manju,Corporate,India,Hyderabad,Andhra Pradesh,500001,South,IND-PRD-11265,Electronics,Accessories,Accessories - Grade Premium,1725.0,1,0.05,0.0
B-26028,2019-02-20,2019-02-23,BlueDart Express,IND-CUST-1017,Manju,Small Business,India,Hyderabad,Andhra Pradesh,500001,South,IND-PRD-11266,Electronics,Phones,Phones - Grade Standard,19080.0,2,0.2,6564.0
B-26029,2019-02-20,2019-02-25,Standard Express,IND-CUST-1018,Ramesh,Consumer,India,Ahmedabad,Gujarat,380001,West,IND-PRD-11267,Clothing,T-shirt,T-shirt - Grade A,315.0,1,0.1,120.0
B-26030,2019-02-21,2019-02-22,BlueDart Express,IND-CUST-1019,Sarita,Consumer,India,Pune,Maharashtra,411001,West,IND-PRD-11268,Clothing,Hankerchief,Hankerchief - Grade Premium,1380.0,6,0.0,60.0
B-26030,2019-02-21,2019-02-26,Standard Express,IND-CUST-1019,Sarita,Small Business,India,Pune,Maharashtra,411001,West,IND-PRD-11269,Clothing,Skirt,Skirt - Grade Standard,165.0,1,0.25,60.0
B-26030,2019-02-21,2019-02-22,Standard Express,IND-CUST-1019,Sarita,Small Business,India,Pune,Maharashtra,411001,West,IND-PRD-11270,Electronics,Accessories,Accessories - Grade Premium,3315.0,4,0.0,420.0
B-26030,2019-02-21,2019-02-23,BlueDart Express,IND-CUST-1019,Sarita,Consumer,India,Pune,Maharashtra,411001,West,IND-PRD-11271,Clothing,Stole,Stole - Grade B,750.0,5,0.05,300.0
B-26030,2019-02-21,2019-02-22,BlueDart Express,IND-CUST-1019,Sarita,Consumer,India,Pune,Maharashtra,411001,West,IND-PRD-11272,Clothing,Shirt,Shirt - Grade B,1335.0,3,0.05,432.0
B-26030,2019-02-21,2019-02-25,Standard Express,IND-CUST-1019,Sarita,Consumer,India,Pune,Maharashtra,411001,West,IND-PRD-11273,Electronics,Printers,Printers - Grade A,4365.0,2,0.0,1116.0
B-26031,2019-02-22,2019-02-25,India Post Parcel,IND-CUST-1020,Deepak,Corporate,India,Bhopal,Madhya Pradesh,400001,Central,IND-PRD-11274,Clothing,Leggings,Leggings - Grade Standard,1005.0,4,0.05,108.0
B-26032,2019-02-22,2019-02-24,Same Day Delivery,IND-CUST-1021,Monisha,Consumer,India,Jaipur,Rajasthan,302001,North,IND-PRD-11275,Clothing,Saree,Saree - Grade B,705.0,5,0.0,180.0
B-26033,2019-02-22,2019-02-23,BlueDart Express,IND-CUST-1022,Atharv,Consumer,India,Kolkata,West Bengal,700001,East,IND-PRD-11276,Electronics,Accessories,Accessories - Grade B,11610.0,3,0.05,2040.0
B-26033,2019-02-22,2019-02-27,BlueDart Express,IND-CUST-1022,Atharv,Corporate,India,Kolkata,West Bengal,700001,East,IND-PRD-11277,Furniture,Bookcases,Bookcases - Grade Standard,2145.0,1,0.05,384.0
B-26033,2019-02-22,2019-02-24,BlueDart Express,IND-CUST-1022,Atharv,Consumer,India,Kolkata,West Bengal,700001,East,IND-PRD-11278,Clothing,Shirt,Shirt - Grade Premium,1665.0,5,0.15,420.0
B-26034,2019-02-23,2019-02-25,Standard Express,IND-CUST-1023,Vini,Corporate,India,Bangalore,Karnataka,560001,South,IND-PRD-11279,Electronics,Accessories,Accessories - Grade Standard,6375.0,5,0.15,2196.0
B-26035,2019-02-23,2019-02-24,Standard Express,IND-CUST-1024,Pinky,Consumer,India,Kashmir,Jammu and Kashmir,400001,North,IND-PRD-11280,Clothing,Saree,Saree - Grade Premium,4365.0,11,0.0,1428.0
B-26035,2019-02-23,2019-02-25,Standard Express,IND-CUST-1024,Pinky,Consumer,India,Kashmir,Jammu and Kashmir,400001,North,IND-PRD-11281,Electronics,Phones,Phones - Grade B,7800.0,3,0.05,1812.0
B-26035,2019-02-23,2019-02-28,BlueDart Express,IND-CUST-1024,Pinky,Corporate,India,Kashmir,Jammu and Kashmir,400001,North,IND-PRD-11282,Electronics,Electronic Games,Electronic Games - Grade B,5535.0,3,0.05,180.0
B-26036,2019-02-23,2019-02-25,BlueDart Express,IND-CUST-1025,Bhishm,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-11283,Furniture,Furnishings,Furnishings - Grade B,5115.0,7,0.0,528.0
B-26037,2019-02-23,2019-02-28,Standard Express,IND-CUST-1026,Hitika,Small Business,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-11284,Clothing,Stole,Stole - Grade A,2565.0,7,0.15,816.0
B-26038,2019-02-24,2019-02-25,India Post Parcel,IND-CUST-1027,Pooja,Consumer,India,Patna,Bihar,400001,East,IND-PRD-11285,Clothing,T-shirt,T-shirt - Grade A,615.0,2,0.15,228.0
B-26038,2019-02-24,2019-02-27,India Post Parcel,IND-CUST-1027,Pooja,Consumer,India,Patna,Bihar,400001,East,IND-PRD-11286,Clothing,Shirt,Shirt - Grade A,1950.0,3,0.0,732.0
B-26038,2019-02-24,2019-02-26,BlueDart Express,IND-CUST-1027,Pooja,Corporate,India,Patna,Bihar,400001,East,IND-PRD-11287,Clothing,Stole,Stole - Grade Standard,780.0,2,0.05,168.0
B-26038,2019-02-24,2019-02-27,BlueDart Express,IND-CUST-1027,Pooja,Consumer,India,Patna,Bihar,400001,East,IND-PRD-11288,Clothing,T-shirt,T-shirt - Grade B,450.0,1,0.0,72.0
B-26039,2019-02-25,2019-03-02,Same Day Delivery,IND-CUST-1028,Hemant,Small Business,India,Thiruvananthapuram,Kerala ,400001,Central,IND-PRD-11289,Clothing,Shirt,Shirt - Grade B,1245.0,5,0.1,408.0
B-26040,2019-02-26,2019-02-28,Standard Express,IND-CUST-1029,Sahil,Consumer,India,Chandigarh,Punjab,400001,North,IND-PRD-11290,Clothing,Stole,Stole - Grade Standard,570.0,2,0.0,108.0
B-26040,2019-02-26,2019-03-02,Same Day Delivery,IND-CUST-1029,Sahil,Consumer,India,Chandigarh,Punjab,400001,North,IND-PRD-11291,Clothing,Hankerchief,Hankerchief - Grade A,1695.0,4,0.3,288.0
B-26040,2019-02-26,2019-03-01,Standard Express,IND-CUST-1029,Sahil,Consumer,India,Chandigarh,Punjab,400001,North,IND-PRD-11292,Clothing,Trousers,Trousers - Grade Standard,12495.0,3,0.15,1116.0
B-26041,2019-02-27,2019-03-01,Same Day Delivery,IND-CUST-1030,Ritu,Consumer,India,Chandigarh,Haryana,400001,North,IND-PRD-11293,Furniture,Furnishings,Furnishings - Grade A,2640.0,5,0.05,-336.0
B-26042,2019-02-28,2019-03-03,Standard Express,IND-CUST-1031,Manish,Corporate,India,Simla,Himachal Pradesh,400001,Central,IND-PRD-11294,Clothing,Stole,Stole - Grade B,540.0,3,0.1,180.0
B-26043,2019-03-01,2019-03-03,Same Day Delivery,IND-CUST-1032,Amit,Corporate,India,Gangtok,Sikkim,400001,Central,IND-PRD-11295,Clothing,Stole,Stole - Grade Premium,2775.0,4,0.2,576.0
B-26043,2019-03-01,2019-03-02,India Post Parcel,IND-CUST-1032,Amit,Consumer,India,Gangtok,Sikkim,400001,Central,IND-PRD-11296,Clothing,Hankerchief,Hankerchief - Grade A,930.0,5,0.1,336.0
B-26043,2019-03-01,2019-03-04,Standard Express,IND-CUST-1032,Amit,Consumer,India,Gangtok,Sikkim,400001,Central,IND-PRD-11297,Clothing,Hankerchief,Hankerchief - Grade B,1185.0,6,0.0,60.0
B-26043,2019-03-01,2019-03-05,BlueDart Express,IND-CUST-1032,Amit,Corporate,India,Gangtok,Sikkim,400001,Central,IND-PRD-11298,Clothing,Skirt,Skirt - Grade B,450.0,3,0.05,144.0
B-26043,2019-03-01,2019-03-05,India Post Parcel,IND-CUST-1032,Amit,Small Business,India,Gangtok,Sikkim,400001,Central,IND-PRD-11299,Clothing,Stole,Stole - Grade Premium,1830.0,7,0.15,600.0
B-26044,2019-03-02,2019-03-07,BlueDart Express,IND-CUST-1033,Sanjay,Consumer,India,Goa,Goa,400001,West,IND-PRD-11300,Clothing,Skirt,Skirt - Grade B,420.0,3,0.1,120.0
B-26045,2019-03-03,2019-03-05,Same Day Delivery,IND-CUST-1034,Nidhi,Consumer,India,Kohima,Nagaland,400001,Central,IND-PRD-11301,Furniture,Furnishings,Furnishings - Grade B,4530.0,6,0.1,900.0
B-26045,2019-03-03,2019-03-06,BlueDart Express,IND-CUST-1034,Nidhi,Consumer,India,Kohima,Nagaland,400001,Central,IND-PRD-11302,Clothing,Stole,Stole - Grade A,5640.0,7,0.2,0.0
B-26045,2019-03-03,2019-03-08,Standard Express,IND-CUST-1034,Nidhi,Small Business,India,Kohima,Nagaland,400001,Central,IND-PRD-11303,Clothing,Saree,Saree - Grade A,2685.0,1,0.2,924.0
B-26045,2019-03-03,2019-03-06,Standard Express,IND-CUST-1034,Nidhi,Consumer,India,Kohima,Nagaland,400001,Central,IND-PRD-11304,Clothing,Stole,Stole - Grade Premium,405.0,1,0.2,60.0
