Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Days,Year,Month,Month Name,Quarter,Day of Week,Year-Month,Year-Quarter,Profit Margin %,Unit Price,Cost,Cost per Unit,Profitability Category,Discount Level
B-26043,2019-03-01,2019-03-03,Same Day Delivery,IND-CUST-1032,Amit,Corporate,India,Gangtok,Sikkim,400001,Central,IND-PRD-11295,Clothing,Stole,Stole - Grade Premium,2775.0,4,0.2,576.0,2,2019,3,Mar,Q1,Friday,2019-03,2019-Q1,20.756756756756754,693.75,2199.0,549.75,High Margin (>20%),Moderate Discount (1-20%)
B-26043,2019-03-01,2019-03-02,India Post Parcel,IND-CUST-1032,Amit,Consumer,India,Gangtok,Sikkim,400001,Central,IND-PRD-11296,Clothing,Hankerchief,Hankerchief - Grade A,930.0,5,0.1,336.0,1,2019,3,Mar,Q1,Friday,2019-03,2019-Q1,36.12903225806451,186.0,594.0,118.8,High Margin (>20%),Moderate Discount (1-20%)
B-26043,2019-03-01,2019-03-04,Standard Express,IND-CUST-1032,Amit,Consumer,India,Gangtok,Sikkim,400001,Central,IND-PRD-11297,Clothing,Hankerchief,Hankerchief - Grade B,1185.0,6,0.0,60.0,3,2019,3,Mar,Q1,Friday,2019-03,2019-Q1,5.063291139240507,197.5,1125.0,187.5,Moderate Margin (0-20%),No Discount (0%)
B-26043,2019-03-01,2019-03-05,BlueDart Express,IND-CUST-1032,Amit,Corporate,India,Gangtok,Sikkim,400001,Central,IND-PRD-11298,Clothing,Skirt,Skirt - Grade B,450.0,3,0.05,144.0,4,2019,3,Mar,Q1,Friday,2019-03,2019-Q1,32.0,150.0,306.0,102.0,High Margin (>20%),Moderate Discount (1-20%)
B-26043,2019-03-01,2019-03-05,India Post Parcel,IND-CUST-1032,Amit,Small Business,India,Gangtok,Sikkim,400001,Central,IND-PRD-11299,Clothing,Stole,Stole - Grade Premium,1830.0,7,0.15,600.0,4,2019,3,Mar,Q1,Friday,2019-03,2019-Q1,32.78688524590164,261.42857142857144,1230.0,175.71428571428572,High Margin (>20%),Moderate Discount (1-20%)
B-26044,2019-03-02,2019-03-07,BlueDart Express,IND-CUST-1033,Sanjay,Consumer,India,Goa,Goa,400001,West,IND-PRD-11300,Clothing,Skirt,Skirt - Grade B,420.0,3,0.1,120.0,5,2019,3,Mar,Q1,Saturday,2019-03,2019-Q1,28.57142857142857,140.0,300.0,100.0,High Margin (>20%),Moderate Discount (1-20%)
B-26045,2019-03-03,2019-03-05,Same Day Delivery,IND-CUST-1034,Nidhi,Consumer,India,Kohima,Nagaland,400001,Central,IND-PRD-11301,Furniture,Furnishings,Furnishings - Grade B,4530.0,6,0.1,900.0,2,2019,3,Mar,Q1,Sunday,2019-03,2019-Q1,19.867549668874172,755.0,3630.0,605.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26045,2019-03-03,2019-03-06,BlueDart Express,IND-CUST-1034,Nidhi,Consumer,India,Kohima,Nagaland,400001,Central,IND-PRD-11302,Clothing,Stole,Stole - Grade A,5640.0,7,0.2,0.0,3,2019,3,Mar,Q1,Sunday,2019-03,2019-Q1,0.0,805.7142857142857,5640.0,805.7142857142857,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26045,2019-03-03,2019-03-08,Standard Express,IND-CUST-1034,Nidhi,Small Business,India,Kohima,Nagaland,400001,Central,IND-PRD-11303,Clothing,Saree,Saree - Grade A,2685.0,1,0.2,924.0,5,2019,3,Mar,Q1,Sunday,2019-03,2019-Q1,34.41340782122905,2685.0,1761.0,1761.0,High Margin (>20%),Moderate Discount (1-20%)
B-26045,2019-03-03,2019-03-06,Standard Express,IND-CUST-1034,Nidhi,Consumer,India,Kohima,Nagaland,400001,Central,IND-PRD-11304,Clothing,Stole,Stole - Grade Premium,405.0,1,0.2,60.0,3,2019,3,Mar,Q1,Sunday,2019-03,2019-Q1,14.814814814814813,405.0,345.0,345.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26046,2019-03-04,2019-03-06,Standard Express,IND-CUST-1035,Nishi,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-11305,Clothing,Hankerchief,Hankerchief - Grade Premium,480.0,8,0.0,36.0,2,2019,3,Mar,Q1,Monday,2019-03,2019-Q1,7.5,60.0,444.0,55.5,Moderate Margin (0-20%),No Discount (0%)
B-26047,2019-03-04,2019-03-08,Same Day Delivery,IND-CUST-1036,Ashmi,Corporate,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-11306,Clothing,Skirt,Skirt - Grade B,825.0,5,0.1,144.0,4,2019,3,Mar,Q1,Monday,2019-03,2019-Q1,17.454545454545457,165.0,681.0,136.2,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26048,2019-03-04,2019-03-05,Standard Express,IND-CUST-1037,Parth,Consumer,India,Pune,Maharashtra,411001,West,IND-PRD-11307,Electronics,Accessories,Accessories - Grade A,2445.0,2,0.15,972.0,1,2019,3,Mar,Q1,Monday,2019-03,2019-Q1,39.75460122699386,1222.5,1473.0,736.5,High Margin (>20%),Moderate Discount (1-20%)
B-26048,2019-03-04,2019-03-08,BlueDart Express,IND-CUST-1037,Parth,Consumer,India,Pune,Maharashtra,411001,West,IND-PRD-11308,Furniture,Chairs,Chairs - Grade Premium,6015.0,6,0.15,156.0,4,2019,3,Mar,Q1,Monday,2019-03,2019-Q1,2.593516209476309,1002.5,5859.0,976.5,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26048,2019-03-04,2019-03-09,BlueDart Express,IND-CUST-1037,Parth,Consumer,India,Pune,Maharashtra,411001,West,IND-PRD-11309,Furniture,Tables,Tables - Grade Premium,21915.0,5,0.1,2424.0,5,2019,3,Mar,Q1,Monday,2019-03,2019-Q1,11.06091718001369,4383.0,19491.0,3898.2,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26048,2019-03-04,2019-03-05,BlueDart Express,IND-CUST-1037,Parth,Consumer,India,Pune,Maharashtra,411001,West,IND-PRD-11310,Clothing,Trousers,Trousers - Grade Standard,16560.0,4,0.0,2508.0,1,2019,3,Mar,Q1,Monday,2019-03,2019-Q1,15.144927536231883,4140.0,14052.0,3513.0,Moderate Margin (0-20%),No Discount (0%)
B-26049,2019-03-05,2019-03-10,Same Day Delivery,IND-CUST-1038,Lisha,Consumer,India,Bhopal,Madhya Pradesh,400001,Central,IND-PRD-11311,Clothing,Hankerchief,Hankerchief - Grade Premium,1500.0,2,0.15,336.0,5,2019,3,Mar,Q1,Tuesday,2019-03,2019-Q1,22.400000000000002,750.0,1164.0,582.0,High Margin (>20%),Moderate Discount (1-20%)
B-26050,2019-03-06,2019-03-08,India Post Parcel,IND-CUST-1039,Paridhi,Consumer,India,Jaipur,Rajasthan,302001,North,IND-PRD-11312,Clothing,T-shirt,T-shirt - Grade B,4875.0,7,0.15,384.0,2,2019,3,Mar,Q1,Wednesday,2019-03,2019-Q1,7.876923076923077,696.4285714285714,4491.0,641.5714285714286,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26050,2019-03-06,2019-03-07,Standard Express,IND-CUST-1039,Paridhi,Consumer,India,Jaipur,Rajasthan,302001,North,IND-PRD-11313,Clothing,Saree,Saree - Grade A,2535.0,4,0.0,660.0,1,2019,3,Mar,Q1,Wednesday,2019-03,2019-Q1,26.035502958579883,633.75,1875.0,468.75,High Margin (>20%),No Discount (0%)
B-26050,2019-03-06,2019-03-11,Same Day Delivery,IND-CUST-1039,Paridhi,Corporate,India,Jaipur,Rajasthan,302001,North,IND-PRD-11314,Electronics,Phones,Phones - Grade Premium,7305.0,4,0.05,1716.0,5,2019,3,Mar,Q1,Wednesday,2019-03,2019-Q1,23.49075975359343,1826.25,5589.0,1397.25,High Margin (>20%),Moderate Discount (1-20%)
B-26050,2019-03-06,2019-03-08,Same Day Delivery,IND-CUST-1039,Paridhi,Corporate,India,Jaipur,Rajasthan,302001,North,IND-PRD-11315,Electronics,Accessories,Accessories - Grade Standard,2490.0,2,0.0,324.0,2,2019,3,Mar,Q1,Wednesday,2019-03,2019-Q1,13.012048192771083,1245.0,2166.0,1083.0,Moderate Margin (0-20%),No Discount (0%)
B-26050,2019-03-06,2019-03-10,BlueDart Express,IND-CUST-1039,Paridhi,Corporate,India,Jaipur,Rajasthan,302001,North,IND-PRD-11316,Clothing,Saree,Saree - Grade A,1185.0,3,0.05,384.0,4,2019,3,Mar,Q1,Wednesday,2019-03,2019-Q1,32.40506329113924,395.0,801.0,267.0,High Margin (>20%),Moderate Discount (1-20%)
B-26050,2019-03-06,2019-03-08,India Post Parcel,IND-CUST-1039,Paridhi,Consumer,India,Jaipur,Rajasthan,302001,North,IND-PRD-11317,Clothing,Shirt,Shirt - Grade Premium,480.0,3,0.0,72.0,2,2019,3,Mar,Q1,Wednesday,2019-03,2019-Q1,15.0,160.0,408.0,136.0,Moderate Margin (0-20%),No Discount (0%)
B-26050,2019-03-06,2019-03-09,Standard Express,IND-CUST-1039,Paridhi,Consumer,India,Jaipur,Rajasthan,302001,North,IND-PRD-11318,Clothing,Stole,Stole - Grade Standard,570.0,2,0.05,108.0,3,2019,3,Mar,Q1,Wednesday,2019-03,2019-Q1,18.947368421052634,285.0,462.0,231.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26050,2019-03-06,2019-03-08,Standard Express,IND-CUST-1039,Paridhi,Consumer,India,Jaipur,Rajasthan,302001,North,IND-PRD-11319,Clothing,Hankerchief,Hankerchief - Grade Premium,4260.0,6,0.1,528.0,2,2019,3,Mar,Q1,Wednesday,2019-03,2019-Q1,12.394366197183098,710.0,3732.0,622.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26050,2019-03-06,2019-03-08,Same Day Delivery,IND-CUST-1039,Paridhi,Consumer,India,Jaipur,Rajasthan,302001,North,IND-PRD-11320,Electronics,Printers,Printers - Grade A,5730.0,2,0.1,1104.0,2,2019,3,Mar,Q1,Wednesday,2019-03,2019-Q1,19.26701570680628,2865.0,4626.0,2313.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26051,2019-03-07,2019-03-10,Standard Express,IND-CUST-1040,Parishi,Consumer,India,Kolkata,West Bengal,700001,East,IND-PRD-11321,Clothing,T-shirt,T-shirt - Grade A,2760.0,6,0.1,1020.0,3,2019,3,Mar,Q1,Thursday,2019-03,2019-Q1,36.95652173913043,460.0,1740.0,290.0,High Margin (>20%),Moderate Discount (1-20%)
B-26051,2019-03-07,2019-03-12,Same Day Delivery,IND-CUST-1040,Parishi,Corporate,India,Kolkata,West Bengal,700001,East,IND-PRD-11322,Furniture,Bookcases,Bookcases - Grade A,10140.0,5,0.15,2340.0,5,2019,3,Mar,Q1,Thursday,2019-03,2019-Q1,23.076923076923077,2028.0,7800.0,1560.0,High Margin (>20%),Moderate Discount (1-20%)
B-26051,2019-03-07,2019-03-12,Same Day Delivery,IND-CUST-1040,Parishi,Consumer,India,Kolkata,West Bengal,700001,East,IND-PRD-11323,Furniture,Bookcases,Bookcases - Grade B,10035.0,5,0.0,888.0,5,2019,3,Mar,Q1,Thursday,2019-03,2019-Q1,8.849028400597907,2007.0,9147.0,1829.4,Moderate Margin (0-20%),No Discount (0%)
B-26051,2019-03-07,2019-03-09,Standard Express,IND-CUST-1040,Parishi,Consumer,India,Kolkata,West Bengal,700001,East,IND-PRD-11324,Clothing,Stole,Stole - Grade Premium,1200.0,3,0.0,264.0,2,2019,3,Mar,Q1,Thursday,2019-03,2019-Q1,22.0,400.0,936.0,312.0,High Margin (>20%),No Discount (0%)
B-26051,2019-03-07,2019-03-10,Same Day Delivery,IND-CUST-1040,Parishi,Consumer,India,Kolkata,West Bengal,700001,East,IND-PRD-11325,Clothing,Stole,Stole - Grade B,3240.0,4,0.2,600.0,3,2019,3,Mar,Q1,Thursday,2019-03,2019-Q1,18.51851851851852,810.0,2640.0,660.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26051,2019-03-07,2019-03-10,Standard Express,IND-CUST-1040,Parishi,Corporate,India,Kolkata,West Bengal,700001,East,IND-PRD-11326,Clothing,Hankerchief,Hankerchief - Grade A,1275.0,10,0.0,288.0,3,2019,3,Mar,Q1,Thursday,2019-03,2019-Q1,22.58823529411765,127.5,987.0,98.7,High Margin (>20%),No Discount (0%)
B-26051,2019-03-07,2019-03-11,BlueDart Express,IND-CUST-1040,Parishi,Consumer,India,Kolkata,West Bengal,700001,East,IND-PRD-11327,Clothing,Saree,Saree - Grade Standard,5730.0,2,0.25,1428.0,4,2019,3,Mar,Q1,Thursday,2019-03,2019-Q1,24.921465968586386,2865.0,4302.0,2151.0,High Margin (>20%),High Discount (>20%)
B-26051,2019-03-07,2019-03-12,BlueDart Express,IND-CUST-1040,Parishi,Corporate,India,Kolkata,West Bengal,700001,East,IND-PRD-11328,Electronics,Accessories,Accessories - Grade Premium,7350.0,2,0.15,1056.0,5,2019,3,Mar,Q1,Thursday,2019-03,2019-Q1,14.36734693877551,3675.0,6294.0,3147.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26051,2019-03-07,2019-03-08,India Post Parcel,IND-CUST-1040,Parishi,Consumer,India,Kolkata,West Bengal,700001,East,IND-PRD-11329,Electronics,Printers,Printers - Grade B,20055.0,7,0.1,1764.0,1,2019,3,Mar,Q1,Thursday,2019-03,2019-Q1,8.795811518324607,2865.0,18291.0,2613.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26051,2019-03-07,2019-03-12,Standard Express,IND-CUST-1040,Parishi,Small Business,India,Kolkata,West Bengal,700001,East,IND-PRD-11330,Electronics,Electronic Games,Electronic Games - Grade Premium,9000.0,5,0.3,1224.0,5,2019,3,Mar,Q1,Thursday,2019-03,2019-Q1,13.600000000000001,1800.0,7776.0,1555.2,Moderate Margin (0-20%),High Discount (>20%)
B-26052,2019-03-08,2019-03-13,BlueDart Express,IND-CUST-1041,Ajay,Small Business,India,Bangalore,Karnataka,560001,South,IND-PRD-11331,Clothing,Kurti,Kurti - Grade Standard,1170.0,6,0.0,336.0,5,2019,3,Mar,Q1,Friday,2019-03,2019-Q1,28.717948717948715,195.0,834.0,139.0,High Margin (>20%),No Discount (0%)
B-26052,2019-03-08,2019-03-12,BlueDart Express,IND-CUST-1041,Ajay,Consumer,India,Bangalore,Karnataka,560001,South,IND-PRD-11332,Clothing,T-shirt,T-shirt - Grade B,1515.0,4,0.05,192.0,4,2019,3,Mar,Q1,Friday,2019-03,2019-Q1,12.673267326732674,378.75,1323.0,330.75,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26052,2019-03-08,2019-03-09,BlueDart Express,IND-CUST-1041,Ajay,Consumer,India,Bangalore,Karnataka,560001,South,IND-PRD-11333,Clothing,Saree,Saree - Grade A,2175.0,3,0.1,0.0,1,2019,3,Mar,Q1,Friday,2019-03,2019-Q1,0.0,725.0,2175.0,725.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26052,2019-03-08,2019-03-12,BlueDart Express,IND-CUST-1041,Ajay,Consumer,India,Bangalore,Karnataka,560001,South,IND-PRD-11334,Clothing,Kurti,Kurti - Grade B,2220.0,4,0.05,276.0,4,2019,3,Mar,Q1,Friday,2019-03,2019-Q1,12.432432432432433,555.0,1944.0,486.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26052,2019-03-08,2019-03-09,Standard Express,IND-CUST-1041,Ajay,Consumer,India,Bangalore,Karnataka,560001,South,IND-PRD-11335,Clothing,Shirt,Shirt - Grade Premium,225.0,1,0.2,12.0,1,2019,3,Mar,Q1,Friday,2019-03,2019-Q1,5.333333333333334,225.0,213.0,213.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26052,2019-03-08,2019-03-10,Standard Express,IND-CUST-1041,Ajay,Corporate,India,Bangalore,Karnataka,560001,South,IND-PRD-11336,Clothing,Stole,Stole - Grade Premium,375.0,2,0.0,84.0,2,2019,3,Mar,Q1,Friday,2019-03,2019-Q1,22.400000000000002,187.5,291.0,145.5,High Margin (>20%),No Discount (0%)
B-26052,2019-03-08,2019-03-09,Standard Express,IND-CUST-1041,Ajay,Corporate,India,Bangalore,Karnataka,560001,South,IND-PRD-11337,Electronics,Accessories,Accessories - Grade Premium,11610.0,3,0.1,2040.0,1,2019,3,Mar,Q1,Friday,2019-03,2019-Q1,17.571059431524546,3870.0,9570.0,3190.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26053,2019-03-09,2019-03-13,Same Day Delivery,IND-CUST-1042,Kirti,Corporate,India,Kashmir,Jammu and Kashmir,400001,North,IND-PRD-11338,Clothing,Skirt,Skirt - Grade Premium,255.0,2,0.1,12.0,4,2019,3,Mar,Q1,Saturday,2019-03,2019-Q1,4.705882352941177,127.5,243.0,121.5,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26053,2019-03-09,2019-03-14,Standard Express,IND-CUST-1042,Kirti,Corporate,India,Kashmir,Jammu and Kashmir,400001,North,IND-PRD-11339,Furniture,Bookcases,Bookcases - Grade A,3690.0,2,0.1,732.0,5,2019,3,Mar,Q1,Saturday,2019-03,2019-Q1,19.83739837398374,1845.0,2958.0,1479.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26053,2019-03-09,2019-03-10,Standard Express,IND-CUST-1042,Kirti,Consumer,India,Kashmir,Jammu and Kashmir,400001,North,IND-PRD-11340,Clothing,Saree,Saree - Grade B,6375.0,7,0.0,2496.0,1,2019,3,Mar,Q1,Saturday,2019-03,2019-Q1,39.15294117647059,910.7142857142857,3879.0,554.1428571428571,High Margin (>20%),No Discount (0%)
B-26053,2019-03-09,2019-03-10,India Post Parcel,IND-CUST-1042,Kirti,Consumer,India,Kashmir,Jammu and Kashmir,400001,North,IND-PRD-11341,Electronics,Accessories,Accessories - Grade A,1395.0,3,0.05,372.0,1,2019,3,Mar,Q1,Saturday,2019-03,2019-Q1,26.666666666666668,465.0,1023.0,341.0,High Margin (>20%),Moderate Discount (1-20%)
B-26053,2019-03-09,2019-03-12,Standard Express,IND-CUST-1042,Kirti,Corporate,India,Kashmir,Jammu and Kashmir,400001,North,IND-PRD-11342,Furniture,Bookcases,Bookcases - Grade A,8910.0,3,0.15,1068.0,3,2019,3,Mar,Q1,Saturday,2019-03,2019-Q1,11.986531986531986,2970.0,7842.0,2614.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26053,2019-03-09,2019-03-14,India Post Parcel,IND-CUST-1042,Kirti,Consumer,India,Kashmir,Jammu and Kashmir,400001,North,IND-PRD-11343,Clothing,Stole,Stole - Grade A,1275.0,6,0.0,24.0,5,2019,3,Mar,Q1,Saturday,2019-03,2019-Q1,1.8823529411764703,212.5,1251.0,208.5,Moderate Margin (0-20%),No Discount (0%)
B-26053,2019-03-09,2019-03-11,BlueDart Express,IND-CUST-1042,Kirti,Corporate,India,Kashmir,Jammu and Kashmir,400001,North,IND-PRD-11344,Clothing,Skirt,Skirt - Grade Premium,405.0,3,0.15,72.0,2,2019,3,Mar,Q1,Saturday,2019-03,2019-Q1,17.77777777777778,135.0,333.0,111.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26053,2019-03-09,2019-03-13,Same Day Delivery,IND-CUST-1042,Kirti,Consumer,India,Kashmir,Jammu and Kashmir,400001,North,IND-PRD-11345,Furniture,Chairs,Chairs - Grade Premium,1800.0,1,0.1,12.0,4,2019,3,Mar,Q1,Saturday,2019-03,2019-Q1,0.6666666666666667,1800.0,1788.0,1788.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26053,2019-03-09,2019-03-11,Standard Express,IND-CUST-1042,Kirti,Consumer,India,Kashmir,Jammu and Kashmir,400001,North,IND-PRD-11346,Clothing,Stole,Stole - Grade Premium,2430.0,3,0.15,660.0,2,2019,3,Mar,Q1,Saturday,2019-03,2019-Q1,27.160493827160494,810.0,1770.0,590.0,High Margin (>20%),Moderate Discount (1-20%)
B-26054,2019-03-10,2019-03-15,Standard Express,IND-CUST-1043,Mayank,Small Business,India,Mumbai,Maharashtra,400001,West,IND-PRD-11347,Clothing,Hankerchief,Hankerchief - Grade B,3690.0,5,0.15,1176.0,5,2019,3,Mar,Q1,Sunday,2019-03,2019-Q1,31.869918699186993,738.0,2514.0,502.8,High Margin (>20%),Moderate Discount (1-20%)
B-26054,2019-03-10,2019-03-11,BlueDart Express,IND-CUST-1043,Mayank,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-11348,Clothing,Saree,Saree - Grade Standard,1320.0,2,0.0,240.0,1,2019,3,Mar,Q1,Sunday,2019-03,2019-Q1,18.181818181818183,660.0,1080.0,540.0,Moderate Margin (0-20%),No Discount (0%)
B-26054,2019-03-10,2019-03-11,Same Day Delivery,IND-CUST-1043,Mayank,Small Business,India,Mumbai,Maharashtra,400001,West,IND-PRD-11349,Clothing,Shirt,Shirt - Grade Premium,1320.0,2,0.1,228.0,1,2019,3,Mar,Q1,Sunday,2019-03,2019-Q1,17.272727272727273,660.0,1092.0,546.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26054,2019-03-10,2019-03-15,BlueDart Express,IND-CUST-1043,Mayank,Small Business,India,Mumbai,Maharashtra,400001,West,IND-PRD-11350,Electronics,Accessories,Accessories - Grade B,2085.0,3,0.2,252.0,5,2019,3,Mar,Q1,Sunday,2019-03,2019-Q1,12.086330935251798,695.0,1833.0,611.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26054,2019-03-10,2019-03-11,Standard Express,IND-CUST-1043,Mayank,Corporate,India,Mumbai,Maharashtra,400001,West,IND-PRD-11351,Clothing,Stole,Stole - Grade Premium,2085.0,3,0.05,432.0,1,2019,3,Mar,Q1,Sunday,2019-03,2019-Q1,20.719424460431654,695.0,1653.0,551.0,High Margin (>20%),Moderate Discount (1-20%)
B-26054,2019-03-10,2019-03-11,Same Day Delivery,IND-CUST-1043,Mayank,Corporate,India,Mumbai,Maharashtra,400001,West,IND-PRD-11352,Clothing,Stole,Stole - Grade Premium,2070.0,5,0.25,132.0,1,2019,3,Mar,Q1,Sunday,2019-03,2019-Q1,6.3768115942028984,414.0,1938.0,387.6,Moderate Margin (0-20%),High Discount (>20%)
B-26054,2019-03-10,2019-03-11,Same Day Delivery,IND-CUST-1043,Mayank,Corporate,India,Mumbai,Maharashtra,400001,West,IND-PRD-11353,Clothing,Stole,Stole - Grade A,2340.0,3,0.05,276.0,1,2019,3,Mar,Q1,Sunday,2019-03,2019-Q1,11.794871794871794,780.0,2064.0,688.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26054,2019-03-10,2019-03-14,BlueDart Express,IND-CUST-1043,Mayank,Small Business,India,Mumbai,Maharashtra,400001,West,IND-PRD-11354,Electronics,Electronic Games,Electronic Games - Grade A,8385.0,2,0.0,2088.0,4,2019,3,Mar,Q1,Sunday,2019-03,2019-Q1,24.901610017889087,4192.5,6297.0,3148.5,High Margin (>20%),No Discount (0%)
B-26055,2019-03-10,2019-03-14,Same Day Delivery,IND-CUST-1044,Yaanvi,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-11355,Clothing,Stole,Stole - Grade A,3405.0,5,0.05,576.0,4,2019,3,Mar,Q1,Sunday,2019-03,2019-Q1,16.916299559471366,681.0,2829.0,565.8,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26055,2019-03-10,2019-03-13,Same Day Delivery,IND-CUST-1044,Yaanvi,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-11356,Furniture,Chairs,Chairs - Grade B,85935.0,14,0.25,768.0,3,2019,3,Mar,Q1,Sunday,2019-03,2019-Q1,0.8936987257811135,6138.214285714285,85167.0,6083.357142857143,Moderate Margin (0-20%),High Discount (>20%)
B-26055,2019-03-10,2019-03-12,BlueDart Express,IND-CUST-1044,Yaanvi,Corporate,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-11357,Clothing,T-shirt,T-shirt - Grade Standard,1410.0,2,0.05,324.0,2,2019,3,Mar,Q1,Sunday,2019-03,2019-Q1,22.97872340425532,705.0,1086.0,543.0,High Margin (>20%),Moderate Discount (1-20%)
B-26055,2019-03-10,2019-03-15,Standard Express,IND-CUST-1044,Yaanvi,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-11358,Clothing,Shirt,Shirt - Grade Standard,3195.0,14,0.2,48.0,5,2019,3,Mar,Q1,Sunday,2019-03,2019-Q1,1.5023474178403755,228.21428571428572,3147.0,224.78571428571428,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26055,2019-03-10,2019-03-15,BlueDart Express,IND-CUST-1044,Yaanvi,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-11359,Electronics,Printers,Printers - Grade B,3750.0,2,0.2,-144.0,5,2019,3,Mar,Q1,Sunday,2019-03,2019-Q1,-3.84,1875.0,3894.0,1947.0,Loss-Making (<0%),Moderate Discount (1-20%)
B-26055,2019-03-10,2019-03-15,Standard Express,IND-CUST-1044,Yaanvi,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-11360,Clothing,Saree,Saree - Grade Premium,645.0,1,0.05,132.0,5,2019,3,Mar,Q1,Sunday,2019-03,2019-Q1,20.46511627906977,645.0,513.0,513.0,High Margin (>20%),Moderate Discount (1-20%)
B-26055,2019-03-10,2019-03-13,Standard Express,IND-CUST-1044,Yaanvi,Corporate,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-11361,Furniture,Bookcases,Bookcases - Grade B,18270.0,8,0.0,5040.0,3,2019,3,Mar,Q1,Sunday,2019-03,2019-Q1,27.586206896551722,2283.75,13230.0,1653.75,High Margin (>20%),No Discount (0%)
B-26055,2019-03-10,2019-03-14,Standard Express,IND-CUST-1044,Yaanvi,Small Business,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-11362,Electronics,Phones,Phones - Grade Premium,10065.0,9,0.15,1368.0,4,2019,3,Mar,Q1,Sunday,2019-03,2019-Q1,13.591654247391952,1118.3333333333333,8697.0,966.3333333333334,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26055,2019-03-10,2019-03-13,Standard Express,IND-CUST-1044,Yaanvi,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-11363,Clothing,Shirt,Shirt - Grade B,855.0,2,0.05,84.0,3,2019,3,Mar,Q1,Sunday,2019-03,2019-Q1,9.824561403508772,427.5,771.0,385.5,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-26056,2019-03-10,2019-03-15,Standard Express,IND-CUST-1045,Sonal,Small Business,India,Patna,Bihar,400001,East,IND-PRD-11364,Clothing,Stole,Stole - Grade B,1050.0,3,0.15,288.0,5,2019,3,Mar,Q1,Sunday,2019-03,2019-Q1,27.42857142857143,350.0,762.0,254.0,High Margin (>20%),Moderate Discount (1-20%)
B-26056,2019-03-10,2019-03-12,Standard Express,IND-CUST-1045,Sonal,Corporate,India,Patna,Bihar,400001,East,IND-PRD-11365,Clothing,Hankerchief,Hankerchief - Grade B,705.0,7,0.05,240.0,2,2019,3,Mar,Q1,Sunday,2019-03,2019-Q1,34.04255319148936,100.71428571428571,465.0,66.42857142857143,High Margin (>20%),Moderate Discount (1-20%)
B-26056,2019-03-10,2019-03-11,Same Day Delivery,IND-CUST-1045,Sonal,Corporate,India,Patna,Bihar,400001,East,IND-PRD-11366,Clothing,Hankerchief,Hankerchief - Grade Standard,495.0,2,0.05,108.0,1,2019,3,Mar,Q1,Sunday,2019-03,2019-Q1,21.818181818181817,247.5,387.0,193.5,High Margin (>20%),Moderate Discount (1-20%)
